trial,step,original,complete,window,sups,size
2,9988,10,10,90,1,100
3,2,3,3,90,1,100
3,1,12,12,90,1,100
3,6,11,11,90,1,100
3,10,9,9,90,1,100
3,8,25,25,90,1,100
3,7,26,26,90,1,100
3,30,4,4,90,1,100
3,18,19,19,90,1,100
3,21,18,18,90,1,100
3,16,24,24,90,1,100
3,3,38,38,90,1,100
3,13,29,29,90,1,100
3,22,21,21,90,1,100
3,40,5,5,90,1,100
3,5,42,42,90,1,100
3,23,25,25,90,1,100
3,25,23,23,90,1,100
3,38,12,12,90,1,100
3,19,31,31,90,1,100
3,12,39,39,90,1,100
3,9,43,43,90,1,100
3,4,50,50,90,1,100
3,50,6,6,90,1,100
3,41,16,16,90,1,100
3,11,47,47,90,1,100
3,47,11,11,90,1,100
3,31,28,28,90,1,100
3,32,2,28,90,1,100
3,15,46,46,90,1,100
3,54,7,7,90,1,100
3,35,30,30,90,1,100
3,57,7,7,90,1,100
3,39,26,26,90,1,100
3,17,49,49,90,1,100
3,56,10,10,90,1,100
3,63,4,4,90,1,100
3,60,9,9,90,1,100
3,20,50,50,90,1,100
3,24,49,49,90,1,100
3,36,10,40,90,1,100
3,34,43,43,90,1,100
3,64,14,14,90,1,100
3,53,25,25,90,1,100
3,28,50,50,90,1,100
3,42,31,37,90,1,100
3,78,2,3,90,1,100
3,65,15,15,90,1,100
3,44,11,40,90,1,100
3,49,36,36,90,1,100
3,45,10,44,90,1,100
3,14,44,77,90,1,100
3,43,33,49,90,1,100
3,27,42,69,90,1,100
3,68,29,29,90,1,100
3,61,22,37,90,1,100
3,52,49,49,90,1,100
3,37,38,66,90,1,100
3,26,42,77,90,1,100
3,55,49,49,90,1,100
3,88,17,17,90,1,100
3,73,33,33,90,1,100
3,84,24,24,90,1,100
3,66,43,43,90,1,100
3,75,29,38,90,1,100
3,69,45,45,90,1,100
3,70,29,45,90,1,100
3,85,30,30,90,1,100
3,106,11,11,90,1,100
3,114,4,4,90,1,100
3,108,10,10,90,1,100
3,58,27,61,90,1,100
3,46,43,74,90,1,100
3,98,24,24,90,1,100
3,72,10,53,90,1,100
3,29,30,97,90,1,100
3,86,41,41,90,1,100
3,79,31,49,90,1,100
3,83,45,45,90,1,100
3,59,49,68,90,1,100
3,116,14,14,90,1,100
3,100,18,32,90,1,100
