trial,step,original,complete,window,sups,size
10,7451,25,37,10,1,100
10,7486,2,2,10,1,100
10,7484,6,6,10,1,100
10,7469,15,23,10,1,100
10,7454,21,38,10,1,100
10,7490,3,3,10,1,100
10,7452,7,42,10,1,100
10,7460,36,36,10,1,100
10,7494,2,2,10,1,100
10,7410,23,87,10,1,100
10,7467,1,30,10,1,100
10,7455,39,43,10,1,100
10,7499,1,1,10,1,100
10,7485,16,16,10,1,100
10,7488,13,13,10,1,100
10,7475,26,26,10,1,100
10,7463,39,39,10,1,100
10,7480,23,23,10,1,100
10,7481,22,22,10,1,100
10,7489,4,16,10,1,100
10,7320,30,186,10,1,100
10,7497,9,9,10,1,100
10,7477,31,31,10,1,100
10,7487,23,23,10,1,100
10,7506,5,5,10,1,100
10,7470,41,41,10,1,100
10,7474,21,39,10,1,100
10,7491,24,24,10,1,100
10,7503,12,12,10,1,100
10,7514,2,2,10,1,100
10,7396,47,123,10,1,100
10,7482,22,37,10,1,100
10,7501,19,19,10,1,100
10,7478,36,44,10,1,100
10,7496,4,30,10,1,100
10,7495,32,32,10,1,100
10,7502,25,25,10,1,100
10,7522,9,9,10,1,100
10,7508,24,24,10,1,100
10,7510,22,22,10,1,100
10,7419,15,115,10,1,100
10,7464,41,71,10,1,100
10,7513,22,22,10,1,100
10,7466,37,69,10,1,100
10,7504,31,32,10,1,100
10,7535,1,1,10,1,100
10,7521,17,17,10,1,100
10,7511,28,28,10,1,100
10,7518,22,22,10,1,100
10,7512,15,29,10,1,100
10,7540,2,2,10,1,100
10,7498,31,44,10,1,100
10,7509,33,33,10,1,100
10,7492,50,50,10,1,100
10,7524,21,21,10,1,100
10,7507,38,38,10,1,100
10,7523,22,22,10,1,100
10,7533,13,13,10,1,100
10,7532,15,15,10,1,100
10,7528,22,22,10,1,100
10,7436,19,117,10,1,100
10,7545,7,7,10,1,100
10,7530,23,23,10,1,100
10,7551,2,2,10,1,100
10,7516,37,37,10,1,100
10,7339,49,216,10,1,100
10,7517,37,37,10,1,100
10,7520,35,35,10,1,100
10,7544,11,11,10,1,100
10,7500,43,56,10,1,100
10,7543,14,14,10,1,100
10,7519,40,40,10,1,100
10,7538,17,23,10,1,100
10,7552,12,12,10,1,100
10,7546,21,21,10,1,100
10,7357,14,212,10,1,100
10,7534,35,35,10,1,100
10,7549,21,21,10,1,100
10,7557,13,13,10,1,100
10,7555,16,16,10,1,100
10,7541,31,31,10,1,100
10,7559,14,14,10,1,100
10,7526,28,47,10,1,100
10,7388,8,188,10,1,100
10,7531,45,45,10,1,100
10,7547,8,30,10,1,100
10,7536,21,41,10,1,100
10,7570,7,7,10,1,100
10,7568,11,11,10,1,100
10,7561,12,22,10,1,100
10,7471,49,113,10,1,100
10,7548,31,36,10,1,100
10,7529,42,55,10,1,100
10,7525,43,60,10,1,100
10,7515,47,71,10,1,100
10,7405,11,182,10,1,100
10,7527,2,60,10,1,100
10,7569,19,19,10,1,100
10,7584,5,5,10,1,100
10,7539,44,51,10,1,100
10,7566,21,27,10,1,100
10,7558,35,35,10,1,100
10,7575,19,19,10,1,100
10,7553,43,43,10,1,100
10,7542,48,55,10,1,100
10,7556,39,41,10,1,100
10,7550,49,49,10,1,100
10,7597,2,2,10,1,100
10,7581,18,18,10,1,100
10,7564,36,36,10,1,100
10,7565,35,35,10,1,100
10,7453,48,148,10,1,100
10,7571,30,30,10,1,100
10,7590,12,12,10,1,100
10,7560,25,42,10,1,100
10,7574,29,31,10,1,100
10,7572,33,34,10,1,100
10,7576,31,31,10,1,100
10,7563,44,44,10,1,100
10,7605,3,3,10,1,100
10,7554,47,54,10,1,100
10,7585,20,24,10,1,100
10,7589,2,21,10,1,100
10,7479,10,132,10,1,100
10,7577,34,34,10,1,100
10,7578,35,35,10,1,100
10,7604,12,12,10,1,100
10,7583,34,34,10,1,100
10,7591,26,26,10,1,100
10,7593,24,24,10,1,100
10,7588,31,31,10,1,100
10,7562,19,59,10,1,100
10,7586,23,35,10,1,100
10,7620,1,1,10,1,100
10,7594,28,28,10,1,100
10,7616,10,10,10,1,100
10,7582,45,45,10,1,100
10,7607,20,20,10,1,100
10,7573,41,55,10,1,100
10,7602,28,28,10,1,100
10,7567,48,64,10,1,100
10,7444,46,189,10,1,100
10,7600,35,35,10,1,100
10,7592,43,43,10,1,100
10,7614,21,21,10,1,100
10,7608,28,28,10,1,100
10,7636,1,1,10,1,100
10,7609,29,29,10,1,100
10,7611,27,27,10,1,100
10,7579,10,59,10,1,100
10,7617,21,21,10,1,100
10,7596,42,42,10,1,100
10,7623,17,17,10,1,100
10,7610,30,30,10,1,100
10,7595,48,48,10,1,100
10,7601,45,45,10,1,100
10,7606,41,41,10,1,100
10,7627,21,21,10,1,100
10,7621,30,30,10,1,100
10,7580,13,71,10,1,100
10,7612,8,42,10,1,100
10,7622,33,33,10,1,100
10,7646,10,10,10,1,100
10,7473,25,185,10,1,100
10,7650,7,7,10,1,100
10,7630,28,28,10,1,100
