trial,step,original,complete,window,sups,size
1,5564,3,3,10,0,100
1,5558,13,13,10,0,100
1,5561,10,10,10,0,100
1,5554,17,17,10,0,100
1,5556,8,17,10,0,100
1,5568,5,5,10,0,100
1,5572,2,2,10,0,100
1,5557,18,18,10,0,100
1,5562,14,14,10,0,100
1,5565,11,11,10,0,100
1,5569,7,7,10,0,100
1,5571,6,6,10,0,100
1,5573,4,4,10,0,100
1,5560,18,18,10,0,100
1,5578,1,1,10,0,100
1,5575,4,4,10,0,100
1,5580,2,2,10,0,100
1,5579,5,5,10,0,100
1,5567,17,17,10,0,100
1,5570,16,16,10,0,100
1,5584,2,2,10,0,100
1,5574,13,13,10,0,100
1,5586,1,1,10,0,100
1,5566,15,22,10,0,100
1,5581,9,9,10,0,100
1,5582,11,11,10,0,100
1,5576,17,17,10,0,100
1,5588,7,7,10,0,100
1,5585,10,10,10,0,100
1,5583,13,13,10,0,100
1,5577,20,20,10,0,100
1,5597,1,1,10,0,100
1,5599,1,1,10,0,100
1,5592,9,9,10,0,100
1,5598,3,3,10,0,100
1,5590,12,12,10,0,100
1,5587,17,17,10,0,100
1,5589,15,15,10,0,100
1,5594,12,12,10,0,100
1,5605,1,1,10,0,100
1,5591,17,17,10,0,100
1,5604,5,5,10,0,100
1,5608,1,1,10,0,100
1,5593,17,17,10,0,100
1,5595,19,19,10,0,100
1,5610,4,4,10,0,100
1,5601,13,13,10,0,100
1,5602,13,13,10,0,100
1,5596,19,19,10,0,100
1,5603,14,14,10,0,100
1,5600,18,18,10,0,100
1,5616,3,3,10,0,100
1,5606,4,13,10,0,100
1,5607,13,13,10,0,100
1,5618,4,4,10,0,100
1,5609,13,13,10,0,100
1,5619,1,4,10,0,100
1,5613,13,13,10,0,100
1,5617,9,9,10,0,100
1,5612,15,15,10,0,100
1,5614,13,13,10,0,100
1,5625,5,5,10,0,100
1,5620,12,12,10,0,100
1,5622,10,10,10,0,100
1,5623,10,10,10,0,100
1,5611,19,22,10,0,100
1,5615,20,20,10,0,100
1,5632,3,3,10,0,100
1,5635,1,1,10,0,100
1,5624,12,12,10,0,100
1,5637,1,1,10,0,100
1,5629,10,10,10,0,100
1,5627,13,13,10,0,100
1,5621,19,19,10,0,100
1,5626,16,16,10,0,100
1,5630,13,13,10,0,100
1,5634,3,9,10,0,100
1,5642,4,4,10,0,100
1,5640,6,6,10,0,100
1,5633,13,13,10,0,100
1,5636,11,11,10,0,100
1,5638,11,11,10,0,100
1,5644,5,5,10,0,100
1,5628,16,21,10,0,100
1,5645,5,5,10,0,100
1,5631,19,19,10,0,100
1,5648,3,3,10,0,100
1,5647,4,4,10,0,100
1,5641,11,11,10,0,100
1,5657,1,1,10,0,100
1,5653,6,6,10,0,100
1,5639,20,20,10,0,100
1,5643,17,17,10,0,100
1,5646,14,14,10,0,100
1,5650,10,10,10,0,100
1,5652,8,8,10,0,100
1,5658,4,4,10,0,100
1,5654,8,8,10,0,100
1,5651,14,14,10,0,100
1,5649,17,17,10,0,100
1,5664,2,2,10,0,100
1,5661,5,5,10,0,100
1,5663,3,3,10,0,100
1,5666,1,1,10,0,100
1,5662,6,6,10,0,100
1,5655,14,14,10,0,100
1,5660,14,14,10,0,100
1,5656,19,19,10,0,100
1,5672,6,6,10,0,100
1,5659,9,19,10,0,100
1,5669,10,10,10,0,100
1,5678,1,1,10,0,100
1,5677,4,4,10,0,100
1,5673,9,9,10,0,100
1,5665,16,18,10,0,100
1,5667,16,16,10,0,100
1,5668,16,16,10,0,100
1,5670,14,14,10,0,100
1,5682,3,3,10,0,100
1,5671,3,15,10,0,100
1,5676,10,10,10,0,100
1,5681,6,6,10,0,100
1,5679,8,8,10,0,100
1,5674,7,15,10,0,100
1,5675,14,14,10,0,100
1,5684,5,5,10,0,100
1,5686,6,6,10,0,100
1,5685,7,7,10,0,100
1,5683,9,9,10,0,100
1,5680,12,12,10,0,100
1,5688,5,5,10,0,100
1,5694,3,3,10,0,100
1,5689,12,12,10,0,100
1,5687,10,15,10,0,100
1,5691,13,13,10,0,100
1,5696,9,9,10,0,100
1,5699,7,7,10,0,100
1,5695,13,13,10,0,100
1,5690,19,19,10,0,100
1,5697,8,12,10,0,100
1,5700,10,10,10,0,100
1,5692,19,19,10,0,100
1,5703,8,8,10,0,100
1,5709,2,2,10,0,100
1,5693,10,19,10,0,100
1,5704,5,10,10,0,100
1,5708,7,7,10,0,100
1,5705,11,11,10,0,100
1,5710,6,6,10,0,100
1,5706,12,12,10,0,100
1,5702,16,16,10,0,100
1,5701,17,17,10,0,100
1,5716,2,2,10,0,100
1,5714,4,4,10,0,100
1,5711,3,8,10,0,100
1,5719,2,2,10,0,100
1,5718,4,4,10,0,100
1,5698,11,25,10,0,100
1,5707,17,17,10,0,100
1,5712,13,13,10,0,100
1,5713,13,13,10,0,100
1,5722,7,7,10,0,100
1,5724,5,5,10,0,100
1,5717,13,13,10,0,100
1,5723,7,7,10,0,100
1,5721,10,10,10,0,100
1,5715,18,18,10,0,100
1,5730,7,7,10,0,100
1,5729,8,8,10,0,100
1,5731,6,6,10,0,100
1,5732,6,6,10,0,100
1,5725,13,13,10,0,100
1,5727,11,11,10,0,100
1,5728,12,12,10,0,100
1,5720,20,20,10,0,100
1,5739,3,3,10,0,100
1,5736,6,6,10,0,100
1,5737,6,6,10,0,100
1,5735,11,11,10,0,100
1,5740,7,7,10,0,100
1,5726,16,23,10,0,100
1,5733,16,16,10,0,100
1,5734,12,18,10,0,100
1,5741,11,11,10,0,100
1,5747,6,6,10,0,100
1,5743,12,12,10,0,100
1,5746,10,10,10,0,100
1,5750,9,9,10,0,100
1,5758,2,2,10,0,100
1,5744,17,17,10,0,100
1,5742,12,19,10,0,100
1,5738,13,24,10,0,100
1,5752,12,12,10,0,100
1,5762,2,2,10,0,100
1,5749,16,16,10,0,100
1,5756,9,9,10,0,100
1,5748,11,19,10,0,100
1,5751,16,16,10,0,100
1,5768,1,1,10,0,100
1,5760,9,9,10,0,100
1,5754,16,16,10,0,100
1,5757,14,14,10,0,100
1,5761,3,11,10,0,100
1,5755,19,19,10,0,100
1,5770,4,4,10,0,100
1,5765,11,11,10,0,100
1,5774,3,3,10,0,100
1,5759,18,18,10,0,100
1,5745,16,32,10,0,100
1,5777,2,2,10,0,100
1,5753,14,26,10,0,100
1,5766,14,14,10,0,100
1,5763,4,18,10,0,100
1,5767,15,15,10,0,100
1,5764,2,19,10,0,100
1,5781,2,2,10,0,100
1,5769,16,16,10,0,100
1,5771,15,15,10,0,100
1,5773,14,14,10,0,100
1,5775,14,14,10,0,100
1,5776,13,13,10,0,100
1,5772,18,18,10,0,100
1,5783,9,9,10,0,100
1,5785,9,9,10,0,100
1,5793,1,1,10,0,100
