trial,step,original,complete,window,sups,size
1,7725,64,64,115,1,100
1,7746,44,44,115,1,100
1,7693,97,97,115,1,100
1,7707,84,84,115,1,100
1,7656,96,136,115,1,100
1,7778,10,18,115,1,100
1,7320,86,477,115,1,100
1,7696,94,104,115,1,100
1,3898,28,3900,115,1,100
1,7702,99,99,115,1,100
1,7748,54,54,115,1,100
1,7732,70,70,115,1,100
1,7710,92,92,115,1,100
1,7708,96,96,115,1,100
1,7744,43,63,115,1,100
1,7709,100,100,115,1,100
1,7753,37,57,115,1,100
1,7771,29,43,115,1,100
1,7804,11,11,115,1,100
1,7726,69,90,115,1,100
1,7765,53,53,115,1,100
1,7757,63,63,115,1,100
1,7727,94,94,115,1,100
1,7690,49,132,115,1,100
1,6157,76,1666,115,1,100
1,7406,53,417,115,1,100
1,7785,40,40,115,1,100
1,7768,57,57,115,1,100
1,7667,67,158,115,1,100
1,7720,36,106,115,1,100
1,7719,36,107,115,1,100
1,5394,84,2432,115,1,100
1,7730,99,99,115,1,100
1,7695,5,135,115,1,100
1,7700,11,133,115,1,100
1,7776,58,58,115,1,100
1,7735,100,100,115,1,100
1,7528,66,309,115,1,100
1,7791,47,47,115,1,100
1,7751,89,89,115,1,100
1,5831,92,2010,115,1,100
1,7773,68,68,115,1,100
1,7788,53,53,115,1,100
1,7743,33,99,115,1,100
1,5444,15,2398,115,1,100
1,7801,42,42,115,1,100
1,7711,92,133,115,1,100
1,7807,37,37,115,1,100
1,7796,18,48,115,1,100
1,3927,45,3916,115,1,100
1,7723,16,123,115,1,100
1,7766,82,82,115,1,100
1,7717,16,132,115,1,100
1,7798,49,51,115,1,100
1,7784,66,66,115,1,100
1,6535,71,1315,115,1,100
1,7817,33,33,115,1,100
1,7827,24,24,115,1,100
1,7660,67,192,115,1,100
1,7844,9,9,115,1,100
1,7394,59,462,115,1,100
1,7838,13,19,115,1,100
1,6159,93,1698,115,1,100
1,7815,45,45,115,1,100
1,7802,60,60,115,1,100
1,7780,84,84,115,1,100
1,7767,98,98,115,1,100
1,7585,97,282,115,1,100
1,7577,98,291,115,1,100
1,7825,44,44,115,1,100
1,3953,24,3914,115,1,100
1,7453,48,418,115,1,100
1,7842,32,32,115,1,100
1,7821,53,53,115,1,100
1,7750,78,130,115,1,100
1,7628,95,252,115,1,100
1,7799,39,84,115,1,100
1,7878,6,6,115,1,100
1,7816,72,72,115,1,100
1,7820,68,68,115,1,100
1,7832,58,58,115,1,100
1,7834,56,56,115,1,100
1,7734,90,158,115,1,100
1,7853,39,39,115,1,100
1,7863,30,30,115,1,100
